id,session_id,card_id,user_id,rating,response_ms,reviewed_at,scheduled_interval,ease,was_new
64f98054-5ad5-4395-bb6c-ed82444e9e37,d96fade3-8c3a-43df-84aa-038b37159909,16e6fe29-3c12-41db-aa65-0822f4f41e5a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,6456,2026-07-12 15:45:24.141+00,1,3.28285649513529,true
65e5048d-c8e1-4d16-8d9e-f6eeb96e8a6f,434b2a48-6ab7-4afb-be94-2ea496c5d494,c754f6d8-b2b9-4f66-893a-1302f21fec94,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 08:28:10.483+00,4,3.8,false
6810e0b1-716e-48bf-b6ea-e3e5c303fd81,983f2a3b-abff-461f-b137-27ff9a3ada23,a3272a23-216c-488b-a090-22607d9c8b8c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:22:45.235+00,13,2.21775649513529,false
69dd08c0-73e1-4f65-8725-ccdc65e05473,0236b013-b7eb-45ce-b8b7-eeadd09e76d5,53d6ea76-b207-4b88-93ef-ac8373f9dbd8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-15 08:20:23.819+00,4,3.8,false
6b7594c2-991d-445d-b5ee-d2ccd88b471d,89d7f5b1-cbf4-4bcb-acd3-1b3f7439c25e,b7879a74-8da7-4e40-b600-e4fb8916cf93,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,12509,2026-07-13 06:55:01.006+00,4,4.83729106698642,false
6c6c0cd9-f2a8-494d-89c1-abff44855aeb,13cfb836-1204-4ec2-9666-87b04125e192,c37e822f-b1d7-415d-8bbf-99c75c62e35d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,15979,2026-07-11 05:13:28.215+00,41,3.86402671652124,false
6e8b7790-0d5a-4c06-b209-44c707b65109,ef51dbbd-9e59-499f-9628-da3f12210fce,865200e7-0aa7-4957-9012-199dfe1b4f09,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:10:44.971+00,14,4.34795649513529,false
6ebe2983-bd8d-4b81-9e8b-ce34b9ca50bf,ea29cf03-9cef-4c16-b551-aacd3ccae091,afc363a7-18eb-4a8f-8994-272a157a83cf,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:22:01.101+00,14,4.34795649513529,false
6ec521d3-9a86-442f-9750-976bde8d301c,046aaffc-f996-4f81-b55d-8c09df193a3e,0600597e-ea73-4adf-8b2e-92190b1263e6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10880,2026-07-16 09:20:20.17+00,1,3.28285649513529,true
6ef9b776-9ecd-40e3-8e51-d1995455e768,97ec87ce-2fea-4ca1-a102-2eb684ee05e9,9f44c2d3-d1a9-42af-bf29-fda249188510,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:45:08.361+00,1,3.28285649513529,true
6f913656-142d-4778-aea2-976d399c80ab,204a41df-00eb-494c-9bac-4a4ba15b4b7e,8ba13575-eace-4b94-b17c-973c4af18938,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,20162,2026-07-13 06:49:58.707+00,17,3.86402671652124,false
71d14cd7-beae-413f-a82f-2fbd5f1460b2,5b94d196-6fda-4e02-9616-2254345558f0,37680326-680b-4cbf-bf89-665f1faefaff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 07:30:40.681+00,16,2.21775649513529,false
72b59c79-324a-4812-9b93-0df009ca7b0f,ee4f680c-b74a-433a-bcb1-b5001d333bdc,8da50ad3-175e-4c29-964e-343e30031ab8,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,8641,2026-07-13 06:55:09.837+00,2,4.83729106698642,false
72ba1d61-6db0-48c4-bc81-151ddf851cc2,40547f33-8d0e-44cb-bda6-d24cab0c5b7e,cd560b8a-3029-491d-b00b-719d2f576499,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,1838,2026-07-11 05:12:49.455+00,38,3.86402671652124,false
74dee053-f365-49cc-a359-3750dc08ecc7,24204eb9-54d6-404a-8e32-bac4a5bc2cd2,f73ce6f1-a21e-4db3-8e42-2a1f1d294c18,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,32593,2026-07-09 14:21:53.4+00,1,3.28285649513529,true
7610c66e-ef1f-4613-a1d8-5ea88760c211,7baabad4-8610-4555-a9c3-157e506035ad,b55adcad-272d-44e3-80bf-742dc121990e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:12:07.712+00,13,2.21775649513529,false
769925a8-dd80-4189-9022-f1a080d67899,431e91db-7f58-4e86-ae1b-a513b0f0ca49,72d0c475-e7d2-4cc5-b62d-eedffc055c51,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:22:02.071+00,11,2.21775649513529,false
77731d2a-12ff-403d-9159-5e56cbb542f1,87625f86-98a9-4979-adf5-8968012aedb5,6d89942e-c5a0-49c0-8630-d09576921e12,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:20:32.259+00,1,3.28285649513529,true
789ea5ae-64e0-4eba-b794-ba6c0343b368,4191264c-7359-4b96-ac5c-63538ec07d30,74c3cc6c-671a-4207-a796-9dea99c20549,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:31:54.224+00,18,2.21775649513529,false
7c1216a6-e9ce-4eab-a975-1ff212ab241b,c8ec59fb-d852-471a-be92-d4c5c847cdaf,96205e27-dfdb-43a3-9dfc-79e901ce5c4e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:54:38.933+00,1,3.28285649513529,true
7db721c9-1c52-49da-acf5-20e33ae5d704,5cc894f6-4489-4629-85df-8f02bf334bb9,080f6581-7be5-43cf-b536-90f55bb46fcb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 06:25:33.54+00,1,3.28285649513529,true
7deb6a2e-985b-4241-9507-601a82fe1b21,8340f852-ca81-4346-801b-b9a9cac86135,865200e7-0aa7-4957-9012-199dfe1b4f09,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 13:26:40.949+00,1,3.28285649513529,true
7e02f021-5148-453e-b3c2-ff2d90bb8772,d808a61f-8107-450e-84cc-17ac9e3297d7,ef100028-e87a-482f-9244-1386e50a00ff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:45:32.923+00,1,3.28285649513529,true
7e2bd429-58a3-423f-826e-7592feb65c54,ff0b51ee-f4f4-4dd3-9b9d-a3542f681557,0600597e-ea73-4adf-8b2e-92190b1263e6,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4285,2026-07-13 06:25:36.074+00,1,3.28285649513529,true
7e37f463-22cc-45d6-be34-1edcfad54e3a,15b7edee-eee7-4968-88e6-37d4e9efa181,2de81bd4-d99a-4e30-bb14-23da07c93983,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:09:31.816+00,1,3.28285649513529,false
80be98e8-0087-4563-a7ae-185bd33f183a,1c25d593-bfb1-4acf-9d84-ad01329c338f,0cc79915-547c-4a42-aa4f-88b730984d5f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:29:16.526+00,12,1.15265649513529,false
820476d6-f91d-445c-a950-d3796b287fe5,70c9bdce-0d11-4bf2-a203-153b9a09c6ed,2de81bd4-d99a-4e30-bb14-23da07c93983,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 13:26:42.344+00,1,3.28285649513529,true
8261efe0-1a51-4e3d-b2c4-bb843baf217d,881c6cf0-f924-4250-8f82-48d17652ef76,85325f44-d03f-47a4-a1e6-56e1d4411231,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,41122,2026-07-12 15:44:44.011+00,1,3.28285649513529,true
869c20b4-939d-4fe1-9b2a-b1054255acc4,b34ae5db-8ff0-487e-bbaa-8f49774003ce,a214d69a-07d5-4b74-90a1-1a32072deaca,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:11:55.567+00,1,3.28285649513529,true
8820729f-d708-4a14-96fe-610f55460838,a4906238-770a-4ac7-b93b-3ca645e85dc9,8293ddb1-56bc-4324-96f2-6b1e547ead96,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:12:17.843+00,13,2.21775649513529,false
88438a43-b83b-4856-8003-89a37778492c,6f0dcc17-1992-405c-96f9-072d5fd4638e,39778547-f5a1-424e-bcc4-b250744d42cd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,6400,2026-07-13 06:10:15.704+00,1,3.28285649513529,true
886ba234-60ae-43c1-be84-503efcc2084a,3b9117a0-734a-4122-860e-ab02ef72c237,a214d69a-07d5-4b74-90a1-1a32072deaca,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:12:04.126+00,16,2.21775649513529,false
8883257c-2240-4e2f-af85-59b2aba74cbd,60199964-b6db-446b-8ba7-a9af18cc719c,7d22a50d-c431-4bb5-ad88-8cd1a49be53f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:20:20.059+00,1,3.28285649513529,false
8a21baa5-5df8-48b5-ac11-fa1c2fad23c7,72481899-3ed7-4807-a55b-f837a0cb0589,cd8eb3e1-acea-4a15-aa3b-a435cd0cf3ad,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:07:12.226+00,1,3.28285649513529,false
8b039ba0-9b91-4e10-a176-34121dc508c1,0cbc3c05-8892-4a2d-a186-d669873793d7,b7879a74-8da7-4e40-b600-e4fb8916cf93,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,24574,2026-07-13 06:53:39.622+00,4,5.36070523652124,false
8c034876-ba23-45ce-abf4-4c3be513f616,19d1436e-6fd4-40fd-918c-0ee632137b8f,5fa5aa70-03c1-4d43-838c-d2927efef28c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:14.465+00,13,2.21775649513529,false
8f16c638-852d-4e87-b80d-8eba98ffba88,876ac992-8964-4036-9eb7-6af0113919b8,abd3e192-a5ac-43d9-8710-cff3684b630f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:10:24.12+00,1,3.28285649513529,false
8f3ae7ea-7357-4b3c-8935-bcb9cdaf449a,95788c75-036d-4443-b432-7eb42126aadf,13e955a9-0a00-4b67-b127-d46463eae697,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10405,2026-07-16 06:22:08.713+00,61,3.86402671652124,false
9012114b-2f31-4a9b-8a70-0ab4f75302e2,82b10f4d-1b2c-427a-ac62-47e528b120c0,de57c86f-04db-4232-b022-53d316cafffd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11617,2026-07-13 05:09:59.26+00,31,3.86402671652124,false
90765a19-356a-4c61-a8d5-3c3e2bea7c31,2cf76a5f-4d61-429b-b5fe-8637c202d1f6,39778547-f5a1-424e-bcc4-b250744d42cd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4355,2026-07-13 06:51:23.432+00,17,3.86402671652124,false
9088359b-65f6-4f16-9d32-1ef1c8025da9,3b2e79d0-c85d-47d5-9800-f911827fcdcf,9cd00f96-8779-4acb-b268-90248d5e3b16,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:20:37.187+00,16,2.21775649513529,false
92b974e2-bc15-400c-ad7a-33b11f8d1335,689dd86c-4cb2-4943-89f8-bb9fcd0a2e1d,aa4938a5-20ec-4beb-90d3-6abbd72010a7,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:47:48.335+00,1,3.28285649513529,true
92eed823-eb8c-4764-8eaf-2355bfbc5351,b626b71e-b584-460b-ab52-9a551b590ec5,2de81bd4-d99a-4e30-bb14-23da07c93983,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 08:49:20.401+00,4,3.8,false
93be0e55-a800-4cae-9676-1900418cf278,b465b237-e435-42c9-b18a-4a19373c2eaa,3997bf90-f550-4edb-883c-42ce34275db2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,7271,2026-07-12 13:28:05.568+00,33,3.86402671652124,false
952be8eb-23fe-4579-b8df-ce77399f922b,8ae318d0-2e30-4e55-ac2c-9867292ec536,4a93529c-aeee-4d83-aa9e-3f6acaf0fd04,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,8847,2026-07-13 06:50:07.74+00,13,3.86402671652124,false
956c00e8-017c-49e3-b1a5-d702a16be90d,36ea07a2-7d88-4d93-8744-389c5a74f7d2,9cd00f96-8779-4acb-b268-90248d5e3b16,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:07:24.44+00,1,3.28285649513529,false
9638ca40-bba9-47e1-a6b7-8785ac2d56e0,9089c54e-d314-4a09-81ca-965d36ec442b,a616a18b-3dc1-480d-ba32-0e13724d267f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:53:48.681+00,1,3.28285649513529,true
9a098fb7-2f04-4de2-8949-948cfc189bac,636e10b8-4076-4f49-8fd5-31120e7a9e6a,080f6581-7be5-43cf-b536-90f55bb46fcb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:27:37.073+00,12,1.15265649513529,false
9d0d004f-1cca-468c-9c36-3274d0f07eae,9d6c646f-3c8b-4ffe-a3d8-d7ffedd35d0e,8978790f-a3d9-4bcc-a5b6-ec649ebf54e2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10256,2026-07-13 06:07:50.021+00,1,3.28285649513529,true
9f910ef1-f460-4d1c-92b2-3829101dfd07,05956317-60f2-4ad6-8bbd-d58c7ebe319e,7d1e8e9e-9966-451f-ad18-f187043ee3d1,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,15036,2026-07-13 06:21:17.6+00,1,3.28285649513529,true
a19ca0e1-f22a-4a08-acb4-2a465b1c3a13,d86ffa68-c12b-44b5-89e0-a500e7df110f,bb2997f4-057c-48ba-9ada-f84b70eda55d,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:28:49.546+00,18,2.21775649513529,false
a24500b0-7d13-47d3-ae62-c377e0af2077,792d6d77-9724-49f2-82b2-d9ac89ecf227,13e955a9-0a00-4b67-b127-d46463eae697,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,33483,2026-07-12 15:01:06.067+00,31,3.86402671652124,false
a41a155c-3b92-4904-a5c8-ca915d6e71aa,5a9acf4b-1ae6-4584-99d7-66658bd2bbb3,a29a86d1-6e4f-4f9e-9bc3-2df90404a3da,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,9454,2026-07-11 05:13:09.994+00,42,3.86402671652124,false
a59c3805-f2b8-4dc9-9fa9-20f52aed2965,35f8d03f-a04f-464a-9731-d7cec49e3686,15c0f362-e66c-48f1-9a0b-c8d8b1243fec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,1777,2026-07-11 05:13:12.013+00,42,3.86402671652124,false
a5cfcc19-5da3-4b6e-9352-46dac51f08f2,49654c29-b3a9-442c-99c6-42a3c6db7722,13e955a9-0a00-4b67-b127-d46463eae697,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,79370,2026-07-10 16:02:59.556+00,1,3.28285649513529,true
a5f0db6a-4ff2-482a-9db4-19cda7554149,c4b29335-41c9-4875-b625-4cdb6a836d16,72d0c475-e7d2-4cc5-b62d-eedffc055c51,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-20 10:20:28.145+00,1,3.28285649513529,true
a786b191-3250-4d6d-9740-9187655d4062,0236b013-b7eb-45ce-b8b7-eeadd09e76d5,c020c97c-42e8-4952-9964-0abeeb017264,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,0,2026-06-13 07:04:04.718+00,1,3.6,false
a7c32a02-2a3a-4448-b2b4-de53876160ad,007860c1-fffb-450c-8d6b-d256f38b10a8,15c0f362-e66c-48f1-9a0b-c8d8b1243fec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10250,2026-07-07 15:06:23.683+00,1,3.28285649513529,true
a83a6789-eebf-4333-8b90-7955d3314c9d,5f3898cd-ffd0-420a-ac5b-c433d511b039,de57c86f-04db-4232-b022-53d316cafffd,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,16171,2026-07-10 15:56:03.222+00,1,3.28285649513529,true
aa9a32d9-d46e-4993-810b-138248ed7d8a,98e44227-24cd-4022-ab49-eab4741c2f88,b7879a74-8da7-4e40-b600-e4fb8916cf93,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,8451,2026-07-13 06:47:26.082+00,1,3.28285649513529,true
aaf1f4ee-672f-45e8-875b-c69927a0dd13,5ba89493-1598-43e1-9e75-a7aa9606ac16,97a561c4-b0ec-4f86-8d65-6075883cfe69,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:30:28.302+00,18,2.21775649513529,false
ab72848f-cc50-4545-8822-e49c6df97f17,398f039d-fe86-4115-93c9-8364be651cd0,85325f44-d03f-47a4-a1e6-56e1d4411231,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10177,2026-07-13 05:10:29.374+00,22,3.86402671652124,false
abc38bec-4011-41e2-b8e1-e99211f09cb8,b1958657-fcf2-4ef9-975a-89210575c1ff,c754f6d8-b2b9-4f66-893a-1302f21fec94,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:31:34.554+00,18,2.21775649513529,false
ad07cba7-e079-4106-b0eb-3ff4675fddfe,5b026b91-e365-4697-b3f0-e0eea9c79eda,494e6bc8-936c-4dd6-947a-89bdbe5f152b,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 13:03:15.388+00,1,3.28285649513529,true
af6181d3-315f-4f00-8021-08931a63b260,add8afb4-816c-4864-a3bf-505ebcff8d74,7d22a50d-c431-4bb5-ad88-8cd1a49be53f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,0,2026-06-17 10:32:05.115+00,2,5.41305649513529,false
aff6a393-754c-40f4-b6fb-481f94da6b37,e41afefe-9c4b-44b8-a782-d4f8a519eef5,ef100028-e87a-482f-9244-1386e50a00ff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:19.873+00,13,2.21775649513529,false
b255dafc-c707-4516-9ca8-76c9bcdbde77,1058bc29-a598-4ad0-b93e-c54babbd0862,97a561c4-b0ec-4f86-8d65-6075883cfe69,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 13:26:40.03+00,1,3.28285649513529,true
b3baf6f5-e505-4e6c-a514-2b9060b6a598,f5c403c0-7dfc-44df-aa1d-d043b5c91bf7,b55adcad-272d-44e3-80bf-742dc121990e,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 10:56:58.781+00,1,3.28285649513529,true
b4858289-1e36-4387-9fef-031d06085ab5,29c2a88c-9ff7-4b55-9196-f3040f2721f6,8967275d-0ba3-421d-abd5-e5dd6d1d896a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:57.533+00,13,2.21775649513529,false
b8c8be27-6bb4-488f-b9a2-b04065773ce1,29b5c19c-c7c6-4519-9a8e-dcd4a7e7ff93,4a93529c-aeee-4d83-aa9e-3f6acaf0fd04,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5620,2026-07-13 05:42:47.906+00,1,3.28285649513529,true
b8f72af1-2eac-4e47-b75e-426df14b0ec5,177f3ef8-9e40-404b-91d7-de9279135d83,3997bf90-f550-4edb-883c-42ce34275db2,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,9128,2026-07-12 07:48:24.705+00,3,5.36070523652124,false
bac4d03f-26ed-457d-8644-b2dae2f72c7c,816c800b-d178-4494-9531-2126ee3c90bd,f73ce6f1-a21e-4db3-8e42-2a1f1d294c18,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,2872,2026-07-11 05:13:31.34+00,29,3.86402671652124,false
bcc001a5-26d1-4546-aa8d-1d33b6a5b5ba,440f8395-48e2-4d56-b42d-0faedd5c56d3,318e04e0-365f-4c34-aaa5-02beb341a9ec,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,2729,2026-07-11 05:13:00.301+00,39,3.86402671652124,false
bd757091-bdf0-426e-a497-04ddfe68b1cd,21134527-4043-49c2-98b7-c36466f7e8fe,d4a332c2-ede0-4eb5-ae5b-c658b4e8827f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,1,10523,2026-07-13 06:52:48.359+00,3,5.36070523652124,false
bd87f7d4-3013-4012-b459-f36b7d93bade,46840ecd-2bed-4cb2-85f4-a1699285b871,249e6e24-76fd-42a6-a6ba-c4b3c7bc942a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-07-04 10:37:35.158+00,28,3.86402671652124,false
be5c5172-54fc-4822-b5b4-afbfd01658fe,58eff185-da40-453a-bbd1-c793a82848e9,865200e7-0aa7-4957-9012-199dfe1b4f09,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:13:15.502+00,1,3.28285649513529,false
c276cc7c-dc52-4eca-b60b-367c5b0f27b0,73afec5c-e643-43b9-a4c7-2feeed2e7338,339757cd-8e9f-4371-a977-3450c22a3448,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:10:20.305+00,18,2.21775649513529,false
c3800278-f230-4fc1-b47c-f706e27a97de,b6118da8-8f5d-4884-b0a5-0ca96704d364,67315a79-5712-445f-9cdb-29fb9cf08065,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,10000,2026-07-07 15:49:17.163+00,1,3.28285649513529,true
c3f8700a-14db-477a-8ec7-36b59bc0d99d,0d746ac3-f9fd-4151-8e23-918eee66b572,15476e93-b9f4-4e9c-ac3e-98d592fcd602,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,21122,2026-07-13 06:50:29.052+00,15,3.86402671652124,false
c8061300-de19-476f-8fbf-5fbffa012469,8d2cc71f-42ec-4627-96f9-0131951d4e0a,25d399cb-df63-498e-8977-4d097aaae919,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:23:22.599+00,13,2.21775649513529,false
ca51b980-d3cb-441f-b1c1-40329389f6d1,f360600a-a1e6-40ec-8c63-ee2b4925607a,2de81bd4-d99a-4e30-bb14-23da07c93983,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-17 10:30:19.595+00,18,2.21775649513529,false
cbb08fa3-8033-4307-a3c1-06b4401163a2,0236b013-b7eb-45ce-b8b7-eeadd09e76d5,27591fd2-5d3e-4add-8d4f-75b65a62c092,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-15 08:21:22.525+00,4,3.8,false
cd0a18a3-6f31-4ef7-9bca-21f0ec4f405f,75c4110a-c702-4d2b-bc3d-1b50e8f54cf0,92118679-5cda-4db5-848c-f7a083451208,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,11845,2026-07-13 06:53:14.861+00,13,3.86402671652124,false
cd676982-398a-4113-afd3-ab6bbc3dc693,c1d8e387-534d-4669-88bb-b35de43e5f75,7762e5d6-597e-4f4c-9b66-de59b83dded3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5813,2026-07-13 16:20:15.192+00,1,3.28285649513529,true
cd9ee36e-138d-4d8a-ba82-4f1315c9c442,4cd88967-b21c-4fce-b28e-ec106ba0ef95,249e6e24-76fd-42a6-a6ba-c4b3c7bc942a,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-07-02 15:04:54.047+00,1,3.28285649513529,true
cdaa52bb-bb6a-4087-816d-5727f9c8e231,5628a5eb-27a4-4401-a287-2133b7693c0e,4b2cc16e-1c0b-4d07-9199-e3e636bdb9fb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:12:14.181+00,1,3.28285649513529,false
cf85eee3-faa7-4c7d-a891-05d05660ea17,2cbd9bc7-85e8-40df-b171-2aa2a94f3087,e6f7dc0c-60c6-4058-a6a2-3f6c161e2d6c,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,31422,2026-07-10 15:18:47.136+00,26,3.86402671652124,false
d0b42567-88b7-4f50-9994-a5cc60c35208,89c98926-eca6-47a1-bebf-344fdabddb9e,a616a18b-3dc1-480d-ba32-0e13724d267f,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-18 11:11:58.326+00,13,2.21775649513529,false
d3248f89-3250-45d4-9ca5-71112b442c03,2ad94a6d-733b-4b00-91a7-5bac748caa40,cd560b8a-3029-491d-b00b-719d2f576499,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,4788,2026-07-10 15:18:52.109+00,34,3.86402671652124,false
d447a0a0-7840-4f4c-a751-b22bb27a972f,07e555e9-5144-4e17-b95f-dacb6fbb0d04,080f6581-7be5-43cf-b536-90f55bb46fcb,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 07:24:42.286+00,16,2.21775649513529,false
d5ef5beb-5ef8-4c23-bfdd-574460c45e8a,5bfe4587-5022-42ce-ad93-47b5b879aacc,13e955a9-0a00-4b67-b127-d46463eae697,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,12295,2026-07-12 07:48:52.963+00,29,3.86402671652124,false
d6732fe7-bdec-48f6-9f41-f50fadecd39e,246bc18e-7572-49cf-8615-4024939f1ea6,57f69a4f-4185-4bf2-872c-e68dda512d74,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 06:26:15.851+00,1,3.28285649513529,true
d72f13ca-8354-4340-b3fa-530062669669,e0dc539f-7e2f-4d3a-8174-9d1841fc8f33,9cd00f96-8779-4acb-b268-90248d5e3b16,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-16 14:22:19.553+00,13,2.21775649513529,false
d771a9d1-79ad-4e6c-83be-f1e28542bdab,6c7d15b7-fd3a-411a-b2c4-3b9b97f38cd5,37680326-680b-4cbf-bf89-665f1faefaff,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,0,2026-06-21 09:29:40.733+00,12,1.15265649513529,false
d773c8a1-9074-4abb-ace1-7c32548f0c6b,1dcc36fd-84a1-4caa-a640-32dac922061d,a29a86d1-6e4f-4f9e-9bc3-2df90404a3da,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,13579,2026-07-10 15:19:29.432+00,38,3.86402671652124,false
d7946709-3416-4eba-a263-6151c975603e,5ae62623-6c28-4cc4-a0d3-9c35f23dd79c,2a2248c6-dfed-466e-822a-19cf567b9392,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,13402,2026-07-13 05:10:19.006+00,18,3.86402671652124,false
d7be528d-18e9-4dee-acf6-7d6a861b5f72,c79446d1-c637-44b3-9d4d-3e9b5a95f5ff,d1c17d98-1dd3-4b88-86a6-5305dd294af3,bd7d53fd-76e2-4330-ab15-0e0a432f7b68,4,5290,2026-07-13 05:09:47.45+00,32,3.86402671652124,false
